81.5000,11:51:21
81.5000,11:51:36
81.5000,11:51:51
81.5000,11:52:06
81.5000,11:52:21
81.5000,11:52:36
81.5000,11:52:51
81.5000,11:53:06
81.6125,11:53:22
81.5000,11:53:37
81.5000,11:53:52
81.5000,11:54:07
81.6125,11:54:22
81.6125,11:54:37
81.6125,11:54:52
81.6125,11:55:07
81.6125,11:55:22
81.6125,11:55:38
81.6125,11:55:53
81.7250,11:56:08
81.6125,11:56:23
81.6125,11:56:38
81.7250,11:56:53
81.7250,11:57:08
81.7250,11:57:23
81.7250,11:57:38
81.6125,11:57:54
81.7250,11:58:09
81.7250,11:58:24
81.7250,11:58:39
81.7250,11:58:54
81.7250,11:59:09
81.7250,11:59:24
81.7250,11:59:39
81.7250,11:59:54
81.7250,12:00:10
81.7250,12:00:25
81.7250,12:00:40
81.7250,12:00:55
81.7250,12:01:10
81.8375,12:01:25
81.7250,12:01:40
81.7250,12:01:55
81.8375,12:02:10
81.8375,12:02:26
81.8375,12:02:41
81.7250,12:02:56
81.8375,12:03:11
81.7250,12:03:26
81.8375,12:03:41
81.8375,12:03:56
81.7250,12:04:11
81.7250,12:04:26
81.8375,12:04:42
81.8375,12:04:57
81.8375,12:05:12
81.7250,12:05:27
81.7250,12:05:42
81.8375,12:05:57
81.8375,12:06:12
81.8375,12:06:27
81.8375,12:06:43
81.8375,12:06:58
81.8375,12:07:13
81.8375,12:07:28
81.8375,12:07:43
81.8375,12:07:58
81.8375,12:08:13
81.8375,12:08:28
81.8375,12:08:43
81.8375,12:08:59
81.8375,12:09:14
81.8375,12:09:29
81.7250,12:09:44
81.7250,12:09:59
81.7250,12:10:14
81.8375,12:10:29
81.7250,12:10:44
81.7250,12:10:59
81.6125,12:11:15
81.7250,12:11:30
81.6125,12:11:45
81.6125,12:12:00
81.6125,12:12:15
81.6125,12:12:30
81.6125,12:12:45
81.5000,12:13:00
81.5000,12:13:15
81.5000,12:13:31
81.6125,12:13:46
81.6125,12:14:01
81.5000,12:14:16
81.5000,12:14:31
81.5000,12:14:46
81.5000,12:15:01
81.5000,12:15:16
81.6125,12:15:31
81.5000,12:15:47
81.5000,12:16:02
81.5000,12:16:17
81.5000,12:16:32
81.5000,12:16:47
81.6125,12:17:02
81.5000,12:17:17
81.5000,12:17:32
81.5000,12:17:47
81.5000,12:18:03
81.6125,12:18:18
81.5000,12:18:33
81.5000,12:18:48
81.5000,12:19:03
81.5000,12:19:18
81.5000,12:19:33
81.5000,12:19:48
81.5000,12:20:03
81.5000,12:20:19
81.5000,12:20:34
81.6125,12:20:49
81.6125,12:21:04
81.5000,12:21:19
81.6125,12:21:34
81.6125,12:21:49
81.6125,12:22:04
81.6125,12:22:20
81.7250,12:22:35
81.6125,12:22:50
81.6125,12:23:05
81.7250,12:23:20
81.7250,12:23:35
81.7250,12:23:50
81.7250,12:24:05
81.7250,12:24:20
81.8375,12:24:36
81.7250,12:24:51
81.8375,12:25:06
81.8375,12:25:21
81.8375,12:25:36
81.8375,12:25:51
81.8375,12:26:06
81.8375,12:26:21
81.8375,12:26:36
81.8375,12:26:52
81.8375,12:27:07
81.8375,12:27:22
81.8375,12:27:37
81.8375,12:27:52
81.8375,12:28:07
81.8375,12:28:22
81.8375,12:28:37
81.8375,12:28:52
81.8375,12:29:08
81.8375,12:29:23
81.7250,12:29:38
81.8375,12:29:53
81.8375,12:30:08
81.8375,12:30:23
81.8375,12:30:38
81.7250,12:30:53
81.7250,12:31:08
81.7250,12:31:24
81.7250,12:31:39
81.7250,12:31:54
81.7250,12:32:09
81.7250,12:32:24
81.7250,12:32:39
81.7250,12:32:54
81.6125,12:33:09
81.6125,12:33:24
81.6125,12:33:40
81.7250,12:33:55
81.6125,12:34:10
81.6125,12:34:25
81.6125,12:34:40
81.6125,12:34:55
81.6125,12:35:10
81.6125,12:35:25
81.6125,12:35:40
81.6125,12:35:56
81.6125,12:36:11
81.6125,12:36:26
81.6125,12:36:41
81.7250,12:36:56
81.6125,12:37:11
81.6125,12:37:26
81.7250,12:37:41
81.7250,12:37:57
81.7250,12:38:12
81.7250,12:38:27
81.7250,12:38:42
81.7250,12:38:57
81.7250,12:39:12
81.8375,12:39:27
81.7250,12:39:42
81.8375,12:39:57
81.8375,12:40:13
81.8375,12:40:28
81.9500,12:40:43
81.8375,12:40:58
81.8375,12:41:13
81.9500,12:41:28
81.9500,12:41:43
81.9500,12:41:58
81.9500,12:42:13
81.9500,12:42:29
81.9500,12:42:44
81.9500,12:42:59
81.9500,12:43:14
82.0625,12:43:29
81.9500,12:43:44
82.0625,12:43:59
82.0625,12:44:14
82.0625,12:44:29
82.0625,12:44:45
82.0625,12:45:00
82.0625,12:45:15
82.0625,12:45:30
82.0625,12:45:45
82.0625,12:46:00
81.9500,12:46:15
82.0625,12:46:30
81.9500,12:46:45
82.0625,12:47:01
81.9500,12:47:16
81.9500,12:47:31
81.9500,12:47:46
81.9500,12:48:01
81.9500,12:48:16
81.9500,12:48:31
81.9500,12:48:46
81.8375,12:49:01
81.9500,12:49:17
81.8375,12:49:32
81.9500,12:49:47
81.9500,12:50:02
81.8375,12:50:17
81.8375,12:50:32
81.8375,12:50:47
81.8375,12:51:02
81.8375,12:51:18
81.8375,12:51:33
81.8375,12:51:48
81.8375,12:52:03
81.8375,12:52:18
81.8375,12:52:33
81.8375,12:52:48
81.8375,12:53:03
81.9500,12:53:18
81.9500,12:53:34
81.9500,12:53:49
81.9500,12:54:04
81.9500,12:54:19
81.9500,12:54:34
81.9500,12:54:49
82.0625,12:55:04
82.0625,12:55:19
81.9500,12:55:34
81.9500,12:55:50
82.0625,12:56:05
82.0625,12:56:20
82.0625,12:56:35
82.0625,12:56:50
82.0625,12:57:05
82.0625,12:57:20
82.1750,12:57:35
82.0625,12:57:50
82.1750,12:58:06
82.1750,12:58:21
82.1750,12:58:36
82.1750,12:58:51
82.1750,12:59:06
82.1750,12:59:21
82.1750,12:59:36
82.1750,12:59:51
82.1750,13:00:06
82.1750,13:00:22
82.1750,13:00:37
82.1750,13:00:52
82.0625,13:01:07
82.0625,13:01:22
82.0625,13:01:37
82.0625,13:01:52
82.0625,13:02:07
82.0625,13:02:22
82.0625,13:02:38
82.0625,13:02:53
82.0625,13:03:08
81.9500,13:03:23
81.9500,13:03:38
81.9500,13:03:53
81.9500,13:04:08
81.9500,13:04:23
81.9500,13:04:38
81.9500,13:04:54
81.9500,13:05:09
81.9500,13:05:24
81.9500,13:05:39
81.9500,13:05:54
81.8375,13:06:09
81.8375,13:06:24
81.9500,13:06:39
81.8375,13:06:54
81.8375,13:07:10
81.8375,13:07:25
81.8375,13:07:40
81.9500,13:07:55
81.9500,13:08:10
81.9500,13:08:25
81.9500,13:08:40
81.9500,13:08:55
81.9500,13:09:11
82.0625,13:09:26
82.0625,13:09:41
82.0625,13:09:56
82.0625,13:10:11
81.9500,13:10:26
82.0625,13:10:41
82.0625,13:10:56
82.0625,13:11:11
82.0625,13:11:27
82.0625,13:11:42
82.1750,13:11:57
82.1750,13:12:12
82.1750,13:12:27
82.0625,13:12:42
82.1750,13:12:57
82.1750,13:13:12
82.1750,13:13:27
82.1750,13:13:43
82.1750,13:13:58
82.1750,13:14:13
82.1750,13:14:28
82.2875,13:14:43
82.2875,13:14:58
82.1750,13:15:13
82.2875,13:15:28
82.2875,13:15:43
82.2875,13:15:59
82.2875,13:16:14
82.2875,13:16:29
82.2875,13:16:44
82.2875,13:16:59
82.2875,13:17:14
82.2875,13:17:29
82.2875,13:17:44
82.1750,13:17:59
82.1750,13:18:15
82.1750,13:18:30
82.1750,13:18:45
82.1750,13:19:00
82.1750,13:19:15
82.1750,13:19:30
82.1750,13:19:45
82.1750,13:20:00
82.1750,13:20:15
82.0625,13:20:31
82.0625,13:20:46
82.0625,13:21:01
82.0625,13:21:16
82.0625,13:21:31
82.0625,13:21:46
82.0625,13:22:01
82.0625,13:22:16
82.0625,13:22:31
82.0625,13:22:47
81.9500,13:23:02
81.9500,13:23:17
82.0625,13:23:32
82.0625,13:23:47
82.0625,13:24:02
82.0625,13:24:17
82.0625,13:24:32
82.0625,13:24:48
82.1750,13:25:03
82.0625,13:25:18
82.1750,13:25:33
82.1750,13:25:48
82.1750,13:26:03
82.1750,13:26:18
82.1750,13:26:33
82.1750,13:26:48
82.1750,13:27:04
82.2875,13:27:19
82.2875,13:27:34
82.2875,13:27:49
82.2875,13:28:04
82.2875,13:28:19
82.2875,13:28:34
82.2875,13:28:49
82.4000,13:29:04
82.4000,13:29:20
82.4000,13:29:35
82.4000,13:29:50
82.2875,13:30:05
82.4000,13:30:20
82.4000,13:30:35
82.4000,13:30:50
82.2875,13:31:05
82.2875,13:31:20
82.4000,13:31:36
82.4000,13:31:51
82.2875,13:32:06
82.2875,13:32:21
82.2875,13:32:36
82.2875,13:32:51
82.4000,13:33:06
82.2875,13:33:21
82.2875,13:33:36
82.2875,13:33:52
82.1750,13:34:07
82.1750,13:34:22
82.1750,13:34:37
82.1750,13:34:52
82.1750,13:35:07
82.1750,13:35:22
82.1750,13:35:37
82.1750,13:35:52
82.0625,13:36:08
82.1750,13:36:23
82.1750,13:36:38
82.1750,13:36:53
82.1750,13:37:08
82.1750,13:37:23
82.0625,13:37:38
82.1750,13:37:53
82.1750,13:38:08
82.1750,13:38:24
82.1750,13:38:39
82.1750,13:38:54
82.1750,13:39:09
82.1750,13:39:24
82.2875,13:39:39
82.2875,13:39:54
82.1750,13:40:09
82.2875,13:40:25
82.2875,13:40:40
82.2875,13:40:55
82.2875,13:41:10
82.2875,13:41:25
82.4000,13:41:40
82.4000,13:41:55
82.4000,13:42:10
82.4000,13:42:25
82.4000,13:42:41
82.4000,13:42:56
82.4000,13:43:11
82.5125,13:43:26
82.4000,13:43:41
82.4000,13:43:56
82.4000,13:44:11
82.4000,13:44:26
82.4000,13:44:41
82.5125,13:44:57
82.4000,13:45:12
82.4000,13:45:27
82.4000,13:45:42
82.4000,13:45:57
82.4000,13:46:12
82.4000,13:46:27
82.2875,13:46:42
82.2875,13:46:57
82.2875,13:47:13
82.2875,13:47:28
82.2875,13:47:43
82.1750,13:47:58
82.2875,13:48:13
82.2875,13:48:28
82.2875,13:48:43
82.1750,13:48:58
82.2875,13:49:13
82.1750,13:49:29
82.1750,13:49:44
82.1750,13:49:59
82.2875,13:50:14
82.1750,13:50:29
82.1750,13:50:44
82.1750,13:50:59
82.1750,13:51:14
82.1750,13:51:29
82.1750,13:51:45
82.1750,13:52:00
82.2875,13:52:15
82.2875,13:52:30
82.2875,13:52:45
82.2875,13:53:00
82.4000,13:53:15
82.2875,13:53:30
82.2875,13:53:45
82.4000,13:54:01
82.4000,13:54:16
82.4000,13:54:31
82.4000,13:54:46
82.4000,13:55:01
82.5125,13:55:16
82.5125,13:55:31
82.5125,13:55:46
82.4000,13:56:02
82.5125,13:56:17
82.5125,13:56:32
82.5125,13:56:47
82.5125,13:57:02
82.5125,13:57:17
82.5125,13:57:32
82.6250,13:57:47
82.5125,13:58:02
82.5125,13:58:18
82.5125,13:58:33
82.5125,13:58:48
82.5125,13:59:03
82.5125,13:59:18
82.5125,13:59:33
82.5125,13:59:48
82.4000,14:00:03
82.4000,14:00:18
82.5125,14:00:34
82.5125,14:00:49
82.4000,14:01:04
82.4000,14:01:19
82.4000,14:01:34
82.4000,14:01:49
82.2875,14:02:04
82.4000,14:02:19
82.2875,14:02:34
82.2875,14:02:50
82.4000,14:03:05
82.2875,14:03:20
82.2875,14:03:35
82.2875,14:03:50
82.2875,14:04:05
82.2875,14:04:20
82.2875,14:04:35
82.2875,14:04:50
82.2875,14:05:06
82.2875,14:05:21
82.2875,14:05:36
82.2875,14:05:51
82.2875,14:06:06
82.2875,14:06:21
82.2875,14:06:36
82.2875,14:06:51
82.2875,14:07:06
82.2875,14:07:22
82.2875,14:07:37
82.2875,14:07:52
82.2875,14:08:07
82.2875,14:08:22
82.4000,14:08:37
82.4000,14:08:52
82.4000,14:09:07
82.4000,14:09:22
82.4000,14:09:38
82.4000,14:09:53
82.4000,14:10:08
82.4000,14:10:23
82.4000,14:10:38
82.5125,14:10:53
82.5125,14:11:08
82.5125,14:11:23
82.5125,14:11:39
82.5125,14:11:54
82.5125,14:12:09
82.5125,14:12:24
82.5125,14:12:39
82.5125,14:12:54
82.5125,14:13:09
82.5125,14:13:24
82.5125,14:13:39
82.5125,14:13:55
82.5125,14:14:10
82.5125,14:14:25
82.5125,14:14:40
82.5125,14:14:55
82.5125,14:15:10
82.5125,14:15:25
82.5125,14:15:40
82.5125,14:15:55
82.5125,14:16:11
82.5125,14:16:26
82.5125,14:16:41
82.4000,14:16:56
82.5125,14:17:11
82.5125,14:17:26
82.4000,14:17:41
82.4000,14:17:56
82.4000,14:18:11
82.4000,14:18:27
82.4000,14:18:42
82.4000,14:18:57
82.4000,14:19:12
82.4000,14:19:27
82.2875,14:19:42
82.2875,14:19:57
82.4000,14:20:12
82.4000,14:20:27
82.2875,14:20:43
82.2875,14:20:58
82.2875,14:21:13
82.2875,14:21:28
82.2875,14:21:43
82.2875,14:21:58
82.2875,14:22:13
82.2875,14:22:28
82.4000,14:22:43
82.2875,14:22:59
82.2875,14:23:14
82.2875,14:23:29
82.2875,14:23:44
82.2875,14:23:59
82.2875,14:24:14
82.4000,14:24:29
82.4000,14:24:44
82.4000,14:24:59
82.4000,14:25:15
82.4000,14:25:30
82.5125,14:25:45
82.5125,14:26:00
82.5125,14:26:15
82.5125,14:26:30
82.5125,14:26:45
82.5125,14:27:00
82.5125,14:27:15
82.5125,14:27:31
82.5125,14:27:46
82.5125,14:28:01
82.6250,14:28:16
82.5125,14:28:31
82.6250,14:28:46
82.6250,14:29:01
82.6250,14:29:16
82.6250,14:29:32
82.6250,14:29:47
82.6250,14:30:02
82.7375,14:30:17
82.7375,14:30:32
82.7375,14:30:47
82.7375,14:31:02
82.7375,14:31:17
82.7375,14:31:32
82.7375,14:31:48
82.7375,14:32:03
82.7375,14:32:18
82.6250,14:32:33
82.7375,14:32:48
82.7375,14:33:03
82.6250,14:33:18
82.7375,14:33:33
82.6250,14:33:48
82.6250,14:34:04
82.6250,14:34:19
82.6250,14:34:34
82.6250,14:34:49
82.6250,14:35:04
82.5125,14:35:19
82.6250,14:35:34
82.6250,14:35:49
82.5125,14:36:04
82.5125,14:36:20
82.5125,14:36:35
82.5125,14:36:50
82.5125,14:37:05
82.5125,14:37:20
82.5125,14:37:35
82.4000,14:37:50
82.4000,14:38:05
82.4000,14:38:20
82.4000,14:38:36
82.4000,14:38:51
82.4000,14:39:06
82.4000,14:39:21
82.4000,14:39:36
82.5125,14:39:51
82.5125,14:40:06
82.4000,14:40:21
82.4000,14:40:36
82.4000,14:40:52
82.4000,14:41:07
82.5125,14:41:22
82.4000,14:41:37
82.4000,14:41:52
82.5125,14:42:07
82.5125,14:42:22
82.5125,14:42:37
82.5125,14:42:52
82.5125,14:43:08
82.5125,14:43:23
82.5125,14:43:38
82.5125,14:43:53
82.6250,14:44:08
82.5125,14:44:23
82.6250,14:44:38
82.6250,14:44:53
82.6250,14:45:09
82.6250,14:45:24
82.6250,14:45:39
82.6250,14:45:54
82.6250,14:46:09
82.7375,14:46:24
82.6250,14:46:39
82.6250,14:46:54
82.6250,14:47:09
82.6250,14:47:25
82.6250,14:47:40
82.6250,14:47:55
82.6250,14:48:10
82.6250,14:48:25
82.5125,14:48:40
82.5125,14:48:55
82.5125,14:49:10
82.5125,14:49:25
82.5125,14:49:41
82.5125,14:49:56
82.5125,14:50:11
82.6250,14:50:26
82.5125,14:50:41
82.5125,14:50:56
82.5125,14:51:11
82.5125,14:51:26
82.5125,14:51:41
82.5125,14:51:57
82.4000,14:52:12
82.4000,14:52:27
82.4000,14:52:42
82.5125,14:52:57
82.4000,14:53:12
82.4000,14:53:27
82.4000,14:53:42
82.5125,14:53:57
82.5125,14:54:13
82.4000,14:54:28
82.5125,14:54:43
82.5125,14:54:58
82.5125,14:55:13
82.5125,14:55:28
82.5125,14:55:43
82.5125,14:55:58
82.5125,14:56:13
82.5125,14:56:29
82.6250,14:56:44
82.6250,14:56:59
82.5125,14:57:14
82.5125,14:57:29
82.6250,14:57:44
82.6250,14:57:59
82.6250,14:58:14
82.6250,14:58:29
82.6250,14:58:45
82.6250,14:59:00
82.7375,14:59:15
82.7375,14:59:30
82.7375,14:59:45
82.7375,15:00:00
82.6250,15:00:15
82.7375,15:00:30
82.7375,15:00:46
82.7375,15:01:01
82.6250,15:01:16
82.6250,15:01:31
82.6250,15:01:46
82.6250,15:02:01
82.6250,15:02:16
82.6250,15:02:31
82.6250,15:02:46
82.5125,15:03:02
82.5125,15:03:17
82.6250,15:03:32
82.5125,15:03:47
82.5125,15:04:02
82.6250,15:04:17
82.5125,15:04:32
82.6250,15:04:47
82.5125,15:05:02
82.5125,15:05:18
82.5125,15:05:33
82.5125,15:05:48
82.5125,15:06:03
82.5125,15:06:18
82.4000,15:06:33
82.4000,15:06:48
82.5125,15:07:03
82.4000,15:07:18
82.4000,15:07:34
82.4000,15:07:49
82.4000,15:08:04
82.4000,15:08:19
82.5125,15:08:34
82.5125,15:08:49
82.5125,15:09:04
82.5125,15:09:19
82.5125,15:09:34
82.5125,15:09:50
82.5125,15:10:05
82.5125,15:10:20
82.5125,15:10:35
82.5125,15:10:50
82.5125,15:11:05
82.6250,15:11:20
82.6250,15:11:35
82.6250,15:11:50
82.6250,15:12:06
82.6250,15:12:21
82.6250,15:12:36
82.7375,15:12:51
82.6250,15:13:06
82.6250,15:13:21
82.7375,15:13:36
82.7375,15:13:51
82.7375,15:14:06
82.7375,15:14:22
82.7375,15:14:37
82.7375,15:14:52
82.8500,15:15:07
82.7375,15:15:22
82.7375,15:15:37
82.7375,15:15:52
82.7375,15:16:07
82.7375,15:16:23
82.8500,15:16:38
82.7375,15:16:53
82.7375,15:17:08
82.7375,15:17:23
82.7375,15:17:38
82.7375,15:17:53
82.7375,15:18:08
82.7375,15:18:23
82.6250,15:18:39
82.7375,15:18:54
82.7375,15:19:09
82.6250,15:19:24
82.7375,15:19:39
82.6250,15:19:54
82.7375,15:20:09
82.7375,15:20:24
82.7375,15:20:39
82.6250,15:20:55
82.6250,15:21:10
82.6250,15:21:25
82.6250,15:21:40
82.6250,15:21:55
82.5125,15:22:10
82.6250,15:22:25
82.6250,15:22:40
82.5125,15:22:55
82.5125,15:23:11
82.5125,15:23:26
82.6250,15:23:41
82.6250,15:23:56
82.6250,15:24:11
82.6250,15:24:26
82.6250,15:24:41
82.6250,15:24:56
82.5125,15:25:11
82.6250,15:25:27
82.6250,15:25:42
82.6250,15:25:57
82.6250,15:26:12
82.6250,15:26:27
82.7375,15:26:42
82.7375,15:26:57
82.7375,15:27:12
82.6250,15:27:27
82.7375,15:27:43
82.8500,15:27:58
82.7375,15:28:13
82.7375,15:28:28
82.7375,15:28:43
82.7375,15:28:58
82.7375,15:29:13
82.7375,15:29:28
82.8500,15:29:43
82.8500,15:29:59
82.8500,15:30:14
82.8500,15:30:29
82.8500,15:30:44
82.8500,15:30:59
82.8500,15:31:14
82.8500,15:31:29
82.8500,15:31:44
82.8500,15:32:00
82.9625,15:32:15
82.8500,15:32:30
82.8500,15:32:45
82.8500,15:33:00
82.8500,15:33:15
82.8500,15:33:30
82.8500,15:33:45
82.8500,15:34:00
82.8500,15:34:16
82.8500,15:34:31
82.8500,15:34:46
82.8500,15:35:01
82.8500,15:35:16
82.8500,15:35:31
82.7375,15:35:46
82.7375,15:36:01
82.7375,15:36:16
82.7375,15:36:32
82.7375,15:36:47
82.7375,15:37:02
82.7375,15:37:17
82.7375,15:37:32
82.6250,15:37:47
82.7375,15:38:02
82.7375,15:38:17
82.7375,15:38:32
82.7375,15:38:48
82.6250,15:39:03
82.7375,15:39:18
82.7375,15:39:33
82.7375,15:39:48
82.7375,15:40:03
82.7375,15:40:18
82.7375,15:40:33
82.7375,15:40:48
82.8500,15:41:04
82.8500,15:41:19
82.7375,15:41:34
82.7375,15:41:49
82.7375,15:42:04
82.8500,15:42:19
82.8500,15:42:34
82.8500,15:42:49
82.8500,15:43:04
82.8500,15:43:20
82.8500,15:43:35
82.9625,15:43:50
82.9625,15:44:05
82.9625,15:44:20
82.9625,15:44:35
82.9625,15:44:50
82.9625,15:45:05
82.9625,15:45:20
82.9625,15:45:36
82.9625,15:45:51
83.0750,15:46:06
83.0750,15:46:21
83.0750,15:46:36
83.0750,15:46:51
83.0750,15:47:06
83.0750,15:47:21
83.0750,15:47:37
83.0750,15:47:52
83.1875,15:48:07
83.1875,15:48:22
83.0750,15:48:37
83.1875,15:48:52
83.0750,15:49:07
83.0750,15:49:22
83.0750,15:49:37
83.0750,15:49:53
83.0750,15:50:08
83.0750,15:50:23
83.0750,15:50:38
82.9625,15:50:53
82.9625,15:51:08
82.9625,15:51:23
82.9625,15:51:38
82.9625,15:51:53
82.9625,15:52:09
82.8500,15:52:24
82.8500,15:52:39
82.8500,15:52:54
82.8500,15:53:09
82.8500,15:53:24
82.8500,15:53:39
82.8500,15:53:54
82.8500,15:54:09
82.8500,15:54:25
82.7375,15:54:40
82.7375,15:54:55
82.7375,15:55:10
82.8500,15:55:25
82.7375,15:55:40
82.7375,15:55:55
82.7375,15:56:10
82.7375,15:56:25
82.7375,15:56:41
82.7375,15:56:56
82.6250,15:57:11
82.7375,15:57:26
82.7375,15:57:41
82.7375,15:57:56
82.8500,15:58:11
82.7375,15:58:26
82.7375,15:58:41
82.7375,15:58:57
82.7375,15:59:12
82.8500,15:59:27
82.8500,15:59:42
82.8500,15:59:57
82.8500,16:00:12
82.9625,16:00:27
82.9625,16:00:42
82.9625,16:00:57
82.9625,16:01:13
82.9625,16:01:28
82.9625,16:01:43
83.0750,16:01:58
83.0750,16:02:13
83.0750,16:02:28
83.0750,16:02:43
83.0750,16:02:58
83.0750,16:03:13
83.1875,16:03:29
83.0750,16:03:44
83.0750,16:03:59
83.0750,16:04:14
83.1875,16:04:29
83.1875,16:04:44
83.1875,16:04:59
83.1875,16:05:14
83.1875,16:05:30
83.1875,16:05:45
83.3000,16:06:00
83.3000,16:06:15
83.3000,16:06:30
83.1875,16:06:45
83.1875,16:07:00
83.3000,16:07:15
83.1875,16:07:30
83.1875,16:07:46
83.1875,16:08:01
83.3000,16:08:16
83.3000,16:08:31
83.3000,16:08:46
83.1875,16:09:01
83.1875,16:09:16
83.1875,16:09:31
83.1875,16:09:46
83.0750,16:10:02
83.0750,16:10:17
83.0750,16:10:32
83.0750,16:10:47
83.0750,16:11:02
83.0750,16:11:17
83.0750,16:11:32
83.0750,16:11:47
83.0750,16:12:02
82.9625,16:12:18
82.9625,16:12:33
82.9625,16:12:48
82.9625,16:13:03
82.9625,16:13:18
82.9625,16:13:33
82.9625,16:13:48
82.9625,16:14:03
82.8500,16:14:18
82.8500,16:14:34
82.8500,16:14:49
82.8500,16:15:04
82.8500,16:15:19
82.8500,16:15:34
82.8500,16:15:49
82.8500,16:16:04
82.8500,16:16:19
82.8500,16:16:34
82.8500,16:16:50
82.8500,16:17:05
82.8500,16:17:20
82.8500,16:17:35
82.8500,16:17:50
82.9625,16:18:05
82.9625,16:18:20
82.9625,16:18:35
82.9625,16:18:50
82.9625,16:19:06
82.9625,16:19:21
82.9625,16:19:36
82.9625,16:19:51
83.0750,16:20:06
83.0750,16:20:21
82.9625,16:20:36
82.9625,16:20:51
82.9625,16:21:07
82.9625,16:21:22
83.0750,16:21:37
83.0750,16:21:52
82.9625,16:22:07
83.0750,16:22:22
83.0750,16:22:37
83.0750,16:22:52
83.0750,16:23:07
83.0750,16:23:23
83.1875,16:23:38
83.1875,16:23:53
83.1875,16:24:08
83.0750,16:24:23
83.1875,16:24:38
83.1875,16:24:53
83.0750,16:25:08
83.1875,16:25:23
83.1875,16:25:39
83.1875,16:25:54
83.1875,16:26:09
83.0750,16:26:24
83.0750,16:26:39
83.1875,16:26:54
83.0750,16:27:09
83.0750,16:27:24
83.0750,16:27:39
83.0750,16:27:55
83.0750,16:28:10
83.0750,16:28:25
83.0750,16:28:40
83.0750,16:28:55
83.0750,16:29:10
83.0750,16:29:25
83.0750,16:29:40
82.9625,16:29:55
82.9625,16:30:11
83.0750,16:30:26
83.0750,16:30:41
82.9625,16:30:56
82.9625,16:31:11
82.9625,16:31:26
82.9625,16:31:41
82.9625,16:31:56
82.9625,16:32:11
82.9625,16:32:27
82.9625,16:32:42
82.9625,16:32:57
